V4_1,Data Marking,calendar-years,time,admin-geography,geography,week-number,week,recorded-deaths,deaths
769,,2013,2013,E12000004,East Midlands,week-44,Week 44,total-registered-deaths,Total registered deaths
1210,,2013,2013,E12000006,East of England,week-10,Week 10,total-registered-deaths,Total registered deaths
563,,2011,2011,W92000004,Wales,week-34,Week 34,total-registered-deaths,Total registered deaths
623,,2011,2011,W92000004,Wales,week-50,Week 50,total-registered-deaths,Total registered deaths
1113,,2013,2013,E12000003,Yorkshire and The Humber,week-14,Week 14,total-registered-deaths,Total registered deaths
1072,,2013,2013,E12000005,West Midlands,week-3,Week 03,total-registered-deaths,Total registered deaths
486,,2010,2010,E12000001,North East,week-16,Week 16,total-registered-deaths,Total registered deaths
790,,2011,2011,E12000004,East Midlands,week-12,Week 12,total-registered-deaths,Total registered deaths
441,,2011,2011,E12000001,North East,week-22,Week 22,total-registered-deaths,Total registered deaths
931,,2011,2011,E12000009,South West,week-31,Week 31,total-registered-deaths,Total registered deaths
920,,2010,2010,E12000005,West Midlands,week-38,Week 38,total-registered-deaths,Total registered deaths
990,,2010,2010,E12000006,East of England,week-42,Week 42,total-registered-deaths,Total registered deaths
843,,2011,2011,E12000004,East Midlands,week-7,Week 07,total-registered-deaths,Total registered deaths
1438,,2010,2010,E12000008,South East,week-16,Week 16,total-registered-deaths,Total registered deaths
782,,2010,2010,E12000004,East Midlands,week-21,Week 21,total-registered-deaths,Total registered deaths
592,,2010,2010,W92000004,Wales,week-26,Week 26,total-registered-deaths,Total registered deaths
,x,2012,2012,E12000008,South East,week-53,Week 53,total-registered-deaths,Total registered deaths
533,,2011,2011,E12000001,North East,week-11,Week 11,total-registered-deaths,Total registered deaths
487,,2011,2011,E12000001,North East,week-39,Week 39,total-registered-deaths,Total registered deaths
995,,2011,2011,E12000007,London,week-49,Week 49,total-registered-deaths,Total registered deaths
746,,2011,2011,E12000004,East Midlands,week-31,Week 31,total-registered-deaths,Total registered deaths
809,,2011,2011,E12000004,East Midlands,week-11,Week 11,total-registered-deaths,Total registered deaths
679,,2011,2011,W92000004,Wales,week-6,Week 06,total-registered-deaths,Total registered deaths
597,,2010,2010,W92000004,Wales,week-46,Week 46,total-registered-deaths,Total registered deaths
860,,2011,2011,E12000007,London,week-37,Week 37,total-registered-deaths,Total registered deaths
924,,2010,2010,E12000005,West Midlands,week-26,Week 26,total-registered-deaths,Total registered deaths
1064,,2010,2010,E12000006,East of England,week-9,Week 09,total-registered-deaths,Total registered deaths
1484,,2010,2010,E12000008,South East,week-12,Week 12,total-registered-deaths,Total registered deaths
,x,2012,2012,E12000003,Yorkshire and The Humber,week-53,Week 53,total-registered-deaths,Total registered deaths
935,,2010,2010,E12000005,West Midlands,week-19,Week 19,total-registered-deaths,Total registered deaths
444,,2010,2010,E12000001,North East,week-28,Week 28,total-registered-deaths,Total registered deaths
766,,2010,2010,E12000004,East Midlands,week-43,Week 43,total-registered-deaths,Total registered deaths
1282,,2011,2011,E12000006,East of England,week-2,Week 02,total-registered-deaths,Total registered deaths
817,,2013,2013,E12000003,Yorkshire and The Humber,week-26,Week 26,total-registered-deaths,Total registered deaths
,x,2011,2011,E12000006,East of England,week-53,Week 53,total-registered-deaths,Total registered deaths
1359,,2011,2011,E12000008,South East,week-41,Week 41,total-registered-deaths,Total registered deaths
795,,2011,2011,E12000007,London,week-42,Week 42,total-registered-deaths,Total registered deaths
474,,2010,2010,E12000001,North East,week-21,Week 21,total-registered-deaths,Total registered deaths
1306,,2013,2013,E12000008,South East,week-19,Week 19,total-registered-deaths,Total registered deaths
,x,2016,2016,W92000004,Wales,week-53,Week 53,total-registered-deaths,Total registered deaths
1068,,2010,2010,E12000006,East of England,week-15,Week 15,total-registered-deaths,Total registered deaths
556,,2010,2010,E12000001,North East,week-5,Week 05,total-registered-deaths,Total registered deaths
1048,,2013,2013,E12000007,London,week-8,Week 08,total-registered-deaths,Total registered deaths
947,,2011,2011,E12000006,East of England,week-8,Week 08,total-registered-deaths,Total registered deaths
787,,2011,2011,E12000004,East Midlands,week-47,Week 47,total-registered-deaths,Total registered deaths
1099,,2010,2010,E12000006,East of England,week-7,Week 07,total-registered-deaths,Total registered deaths
9483,,2010,2010,K04000001,England and Wales,week-19,Week 19,total-registered-deaths,Total registered deaths
888,,2013,2013,E12000006,East of England,week-37,Week 37,total-registered-deaths,Total registered deaths
8178,,2010,2010,K04000001,England and Wales,week-22,Week 22,total-registered-deaths,Total registered deaths
853,,2013,2013,E12000005,West Midlands,week-31,Week 31,total-registered-deaths,Total registered deaths
954,,2013,2013,E12000006,East of England,week-19,Week 19,total-registered-deaths,Total registered deaths
1371,,2010,2010,E12000002,North West,week-7,Week 07,total-registered-deaths,Total registered deaths
1292,,2010,2010,E12000002,North West,week-12,Week 12,total-registered-deaths,Total registered deaths
685,,2011,2011,E12000004,East Midlands,week-42,Week 42,total-registered-deaths,Total registered deaths
895,,2011,2011,E12000005,West Midlands,week-23,Week 23,total-registered-deaths,Total registered deaths
395,,2011,2011,E12000001,North East,week-35,Week 35,total-registered-deaths,Total registered deaths
480,,2011,2011,E12000001,North East,week-41,Week 41,total-registered-deaths,Total registered deaths
573,,2011,2011,W92000004,Wales,week-15,Week 15,total-registered-deaths,Total registered deaths
8343,,2010,2010,K04000001,England and Wales,week-18,Week 18,total-registered-deaths,Total registered deaths
1035,,2010,2010,E12000007,London,week-5,Week 05,total-registered-deaths,Total registered deaths
882,,2010,2010,E12000007,London,week-33,Week 33,total-registered-deaths,Total registered deaths
900,,2010,2010,E12000007,London,week-28,Week 28,total-registered-deaths,Total registered deaths
1580,,2010,2010,E12000008,South East,week-9,Week 09,total-registered-deaths,Total registered deaths
815,,2011,2011,E12000004,East Midlands,week-10,Week 10,total-registered-deaths,Total registered deaths
678,,2011,2011,E12000004,East Midlands,week-20,Week 20,total-registered-deaths,Total registered deaths
1450,,2010,2010,E12000008,South East,week-42,Week 42,total-registered-deaths,Total registered deaths
1363,,2010,2010,E12000008,South East,week-43,Week 43,total-registered-deaths,Total registered deaths
851,,2010,2010,E12000004,East Midlands,week-47,Week 47,total-registered-deaths,Total registered deaths
651,,2010,2010,W92000004,Wales,week-48,Week 48,total-registered-deaths,Total registered deaths
,x,2014,2014,W92000004,Wales,week-53,Week 53,total-registered-deaths,Total registered deaths
,x,2016,2016,E12000003,Yorkshire and The Humber,week-53,Week 53,total-registered-deaths,Total registered deaths
,x,2010,2010,E12000006,East of England,week-53,Week 53,total-registered-deaths,Total registered deaths
458,,2011,2011,E12000001,North East,week-27,Week 27,total-registered-deaths,Total registered deaths
1215,,2011,2011,E12000002,North West,week-27,Week 27,total-registered-deaths,Total registered deaths
,x,2011,2011,E12000002,North West,week-53,Week 53,total-registered-deaths,Total registered deaths
1555,,2011,2011,E12000002,North West,week-3,Week 03,total-registered-deaths,Total registered deaths
8627,,2010,2010,K04000001,England and Wales,week-27,Week 27,total-registered-deaths,Total registered deaths
936,,2011,2011,E12000005,West Midlands,week-27,Week 27,total-registered-deaths,Total registered deaths
943,,2011,2011,E12000005,West Midlands,week-12,Week 12,total-registered-deaths,Total registered deaths
505,,2011,2011,W92000004,Wales,week-37,Week 37,total-registered-deaths,Total registered deaths
,x,2016,2016,E12000002,North West,week-53,Week 53,total-registered-deaths,Total registered deaths
1179,,2011,2011,E12000009,South West,week-51,Week 51,total-registered-deaths,Total registered deaths
898,,2010,2010,E12000006,East of England,week-39,Week 39,total-registered-deaths,Total registered deaths
1033,,2010,2010,E12000006,East of England,week-21,Week 21,total-registered-deaths,Total registered deaths
1154,,2010,2010,E12000008,South East,week-29,Week 29,total-registered-deaths,Total registered deaths
988,,2010,2010,E12000005,West Midlands,week-41,Week 41,total-registered-deaths,Total registered deaths
1155,,2010,2010,E12000002,North West,week-30,Week 30,total-registered-deaths,Total registered deaths
1036,,2010,2010,E12000005,West Midlands,week-52,Week 52,total-registered-deaths,Total registered deaths
849,,2011,2011,E12000006,East of England,week-34,Week 34,total-registered-deaths,Total registered deaths
842,,2013,2013,E12000005,West Midlands,week-38,Week 38,total-registered-deaths,Total registered deaths
1062,,2011,2011,E12000009,South West,week-12,Week 12,total-registered-deaths,Total registered deaths
1282,,2011,2011,E12000008,South East,week-27,Week 27,total-registered-deaths,Total registered deaths
442,,2010,2010,E12000001,North East,week-37,Week 37,total-registered-deaths,Total registered deaths
1159,,2013,2013,E12000009,South West,week-8,Week 08,total-registered-deaths,Total registered deaths
803,,2013,2013,E12000007,London,week-29,Week 29,total-registered-deaths,Total registered deaths
665,,2010,2010,W92000004,Wales,week-8,Week 08,total-registered-deaths,Total registered deaths
506,,2010,2010,E12000001,North East,week-42,Week 42,total-registered-deaths,Total registered deaths
1004,,2013,2013,E12000007,London,week-9,Week 09,total-registered-deaths,Total registered deaths
914,,2011,2011,E12000006,East of England,week-41,Week 41,total-registered-deaths,Total registered deaths
952,,2011,2011,E12000005,West Midlands,week-25,Week 25,total-registered-deaths,Total registered deaths
1293,,2010,2010,E12000008,South East,week-48,Week 48,total-registered-deaths,Total registered deaths
8513,,2010,2010,K04000001,England and Wales,week-24,Week 24,total-registered-deaths,Total registered deaths
1017,,2013,2013,E12000007,London,week-12,Week 12,total-registered-deaths,Total registered deaths
1110,,2010,2010,E12000002,North West,week-31,Week 31,total-registered-deaths,Total registered deaths
1303,,2010,2010,E12000008,South East,week-31,Week 31,total-registered-deaths,Total registered deaths
894,,2010,2010,E12000005,West Midlands,week-31,Week 31,total-registered-deaths,Total registered deaths
920,,2011,2011,E12000006,East of England,week-33,Week 33,total-registered-deaths,Total registered deaths
992,,2011,2011,E12000003,Yorkshire and The Humber,week-7,Week 07,total-registered-deaths,Total registered deaths
555,,2010,2010,E12000001,North East,week-4,Week 04,total-registered-deaths,Total registered deaths
1576,,2010,2010,E12000008,South East,week-5,Week 05,total-registered-deaths,Total registered deaths
,x,2017,2017,E12000005,West Midlands,week-53,Week 53,total-registered-deaths,Total registered deaths
986,,2011,2011,E12000006,East of England,week-7,Week 07,total-registered-deaths,Total registered deaths
927,,2010,2010,E12000009,South West,week-23,Week 23,total-registered-deaths,Total registered deaths
,x,2016,2016,E12000009,South West,week-53,Week 53,total-registered-deaths,Total registered deaths
851,,2011,2011,E12000003,Yorkshire and The Humber,week-30,Week 30,total-registered-deaths,Total registered deaths
,x,2010,2010,E12000008,South East,week-53,Week 53,total-registered-deaths,Total registered deaths
1023,,2011,2011,E12000003,Yorkshire and The Humber,week-12,Week 12,total-registered-deaths,Total registered deaths
899,,2011,2011,E12000003,Yorkshire and The Humber,week-23,Week 23,total-registered-deaths,Total registered deaths
502,,2010,2010,E12000001,North East,week-20,Week 20,total-registered-deaths,Total registered deaths
1276,,2010,2010,E12000002,North West,week-19,Week 19,total-registered-deaths,Total registered deaths
1481,,2011,2011,E12000008,South East,week-14,Week 14,total-registered-deaths,Total registered deaths
1532,,2011,2011,E12000008,South East,week-49,Week 49,total-registered-deaths,Total registered deaths
970,,2011,2011,E12000005,West Midlands,week-46,Week 46,total-registered-deaths,Total registered deaths
1085,,2011,2011,E12000006,East of England,week-4,Week 04,total-registered-deaths,Total registered deaths
9729,,2010,2010,K04000001,England and Wales,week-11,Week 11,total-registered-deaths,Total registered deaths
8318,,2010,2010,K04000001,England and Wales,week-32,Week 32,total-registered-deaths,Total registered deaths
,x,2016,2016,E12000004,East Midlands,week-53,Week 53,total-registered-deaths,Total registered deaths
648,,2010,2010,E12000001,North East,week-1,Week 01,total-registered-deaths,Total registered deaths
1443,,2010,2010,E12000008,South East,week-17,Week 17,total-registered-deaths,Total registered deaths
1570,,2010,2010,E12000008,South East,week-7,Week 07,total-registered-deaths,Total registered deaths
,x,2019,2019,E12000002,North West,week-53,Week 53,total-registered-deaths,Total registered deaths
892,,2010,2010,E12000005,West Midlands,week-43,Week 43,total-registered-deaths,Total registered deaths
1137,,2010,2010,E12000002,North West,week-38,Week 38,total-registered-deaths,Total registered deaths
1425,,2010,2010,E12000008,South East,week-26,Week 26,total-registered-deaths,Total registered deaths
959,,2011,2011,E12000006,East of England,week-39,Week 39,total-registered-deaths,Total registered deaths
930,,2013,2013,E12000005,West Midlands,week-39,Week 39,total-registered-deaths,Total registered deaths
9449,,2010,2010,K04000001,England and Wales,week-16,Week 16,total-registered-deaths,Total registered deaths
1283,,2011,2011,E12000008,South East,week-36,Week 36,total-registered-deaths,Total registered deaths
498,,2010,2010,E12000001,North East,week-46,Week 46,total-registered-deaths,Total registered deaths
